x,y,Depth,SST,NPP,DistToCAS,EKE,off.set,LinkID
-102015.3819,248253.9925,2399.1187,25.658,690.3102,24335.9082,0.0425,1e+08,2175
-92015.3819,248253.9925,2573.9041,26.1197,649.0948,27302.207,0.0642,1e+08,2176
-82015.3819,248253.9925,2746.9993,26.4439,627.1423,30026.332,0.0864,1e+08,2177
-72015.3819,248253.9925,2915.8044,26.729,713.9263,31246.7539,0.0919,1e+08,2178
-62015.3819,248253.9925,3050.8843,26.7092,773.5279,32435.5879,0.0882,1e+08,2179
-52015.3819,248253.9925,3160.6899,26.7308,818.9338,34330.9766,0.0915,1e+08,2180
-42015.3819,248253.9925,3240.1323,26.9419,877.7491,37242.4883,0.1051,1e+08,2181
-32015.3819,248253.9925,3329.2966,27.2141,698.9172,39164.4258,0.1259,1e+08,2182
-22015.3819,248253.9925,3400.6694,27.5828,551.296,36240.168,0.1831,1e+08,2183
-12015.3819,248253.9925,3494.2151,27.7831,394.4273,30022.9277,0.2404,1e+08,2184
-2015.3819,248253.9925,3566.0747,27.8675,329.0019,23978.5781,0.2972,1e+08,2185
7984.6181,248253.9925,3615.6426,27.7661,314.4717,17715.4746,0.3538,1e+08,2186
17984.6181,248253.9925,3668.5466,27.6176,310.0657,11102.1982,0.3994,1e+08,2187
27984.6181,248253.9925,3710.5046,27.5277,322.8788,4928.564,0.4395,1e+08,2188
37984.6181,248253.9925,3767.9233,27.439,337.4597,2476.509,0.4647,1e+08,2189
47984.6181,248253.9925,3779.0938,27.3552,322.8945,6177.9038,0.4703,1e+08,2190
57984.6181,248253.9925,3804.6919,27.298,313.4037,13215.833,0.4618,1e+08,2191
67984.6181,248253.9925,3855.9111,27.2789,295.0628,20851.959,0.3937,1e+08,2192
77984.6181,248253.9925,3912.1562,27.2694,280.325,28195.9219,0.3255,1e+08,2193
87984.6181,248253.9925,3978.28,27.266,337.6731,35382.0859,0.2353,1e+08,2194
97984.6181,248253.9925,4047.731,27.1641,362.3807,42328.1953,0.144,1e+08,2195
107984.6181,248253.9925,4098.4731,27.0369,338.5607,43874.3008,0.0895,1e+08,2196
117984.6181,248253.9925,4139.7427,26.8251,336.0808,38541.4648,0.0527,1e+08,2197
127984.6181,248253.9925,4172.4414,26.6122,338.3801,31485.2676,0.0314,1e+08,2198
-182015.3819,238253.9925,36.7169,24.4014,1425.4495,27754.623,0.0035,1e+08,2199
-172015.3819,238253.9925,54.7748,24.477,1469.2169,18281.3848,0.0012,1e+08,2200
-162015.3819,238253.9925,120.3402,24.5158,1332.031,9188.1182,0.0026,1e+08,2201
-152015.3819,238253.9925,955.1078,24.6567,1210.6306,2093.7754,0.0062,1e+08,2202
-142015.3819,238253.9925,1517.2031,24.8371,1128.4923,761.7607,0.0072,1e+08,2203
-132015.3819,238253.9925,1766.4192,25.1921,847.2366,3347.2935,0.0044,1e+08,2204
-122015.3819,238253.9925,2056.6848,25.5642,843.1235,9595.9424,0.0052,1e+08,2205
-112015.3819,238253.9925,2239.6206,25.9661,814.2272,13051.5566,0.0261,1e+08,2206
-102015.3819,238253.9925,2428.3037,26.4102,774.3668,15735.5605,0.0469,1e+08,2207
-92015.3819,238253.9925,2628.3413,26.8876,702.099,17936.9141,0.0612,1e+08,2208
-82015.3819,238253.9925,2793.0637,27.1596,699.9865,20392.4102,0.0751,1e+08,2209
-72015.3819,238253.9925,2968.187,27.3771,782.2588,21340.3906,0.0755,1e+08,2210
-62015.3819,238253.9925,3115.9424,27.2816,880.7989,22608.4121,0.0688,1e+08,2211
-52015.3819,238253.9925,3212.8215,27.2313,745.7161,25325.6523,0.0819,1e+08,2212
-42015.3819,238253.9925,3328.7966,27.37,567.2553,30540.2852,0.1236,1e+08,2213
-32015.3819,238253.9925,3418.5281,27.5651,476.4679,37275.1328,0.1737,1e+08,2214
-22015.3819,238253.9925,3495.5752,27.8477,386.4273,41900.6875,0.2654,1e+08,2215
-12015.3819,238253.9925,3556.7031,27.9507,305.6235,37969.8203,0.3572,1e+08,2216
-2015.3819,238253.9925,3606.7415,27.9314,282.8581,31706.2129,0.396,1e+08,2217
7984.6181,238253.9925,3655.7236,27.7709,311.598,25057.5859,0.4301,1e+08,2218
17984.6181,238253.9925,3713.4182,27.5747,312.113,18326.4492,0.4243,1e+08,2219
27984.6181,238253.9925,3766.3501,27.4479,322.7657,11576.0234,0.3992,1e+08,2220
37984.6181,238253.9925,3796.0813,27.3256,317.8921,4836.272,0.3603,1e+08,2221
47984.6181,238253.9925,3838.2393,27.2207,305.3687,1993.2975,0.3035,1e+08,2222
57984.6181,238253.9925,3864.2344,27.1407,293.4028,7042.709,0.243,1e+08,2223
67984.6181,238253.9925,3888.4722,27.0968,274.8545,14278.5518,0.1673,1e+08,2224
77984.6181,238253.9925,3935.459,27.0795,300.1226,21364.1738,0.0915,1e+08,2225
87984.6181,238253.9925,4006.3042,27.0791,326.7879,28686.5547,0.0576,1e+08,2226
97984.6181,238253.9925,4075.1829,26.9998,346.3552,35847.2461,0.0265,1e+08,2227
107984.6181,238253.9925,4118.2217,26.8984,309.2586,41603.7578,0.0219,1e+08,2228
117984.6181,238253.9925,4149.5078,26.695,326.2489,42511.5703,0.0313,1e+08,2229
127984.6181,238253.9925,4179.1992,26.4855,338.7163,38735.6289,0.037,1e+08,2230
-182015.3819,228253.9925,36.16,24.6364,1299.2391,26506.8457,0.0056,1e+08,2231
-172015.3819,228253.9925,64.5334,24.7875,1360.8433,16708.8574,0.0017,1e+08,2232
-162015.3819,228253.9925,141.5087,24.8938,1301.2197,7539.3496,0.0025,1e+08,2233
-152015.3819,228253.9925,876.1455,25.0643,1186.9519,1840.1866,0.0057,1e+08,2234
-142015.3819,228253.9925,1534.9963,25.2897,899.5264,455.4154,0.0065,1e+08,2235
-132015.3819,228253.9925,1931.5775,25.7468,837.5191,1004.5451,0.0039,1e+08,2236
-122015.3819,228253.9925,2124.9346,26.2295,820.1789,2541.0063,0.0044,1e+08,2237
-112015.3819,228253.9925,2313.4048,26.7535,776.6965,3959.0938,0.0211,1e+08,2238
-102015.3819,228253.9925,2487.6406,27.2347,771.4307,6213.917,0.0379,1e+08,2239
-92015.3819,228253.9925,2681.6536,27.6891,750.688,8559.2744,0.0533,1e+08,2240
-82015.3819,228253.9925,2838.7144,27.8821,777.3814,10700.2686,0.0684,1e+08,2241
-72015.3819,228253.9925,3003.1702,28.0094,841.3563,11440.4688,0.0852,1e+08,2242
-62015.3819,228253.9925,3155.7527,27.8513,949.8844,12798.8086,0.1026,1e+08,2243
-52015.3819,228253.9925,3285.4634,27.7291,690.4304,16645.6172,0.1354,1e+08,2244
-42015.3819,228253.9925,3396.509,27.7402,402.6879,23596.4941,0.1893,1e+08,2245
-32015.3819,228253.9925,3484.0662,27.7982,334.722,31978.5469,0.2427,1e+08,2246
-22015.3819,228253.9925,3580.353,27.9279,318.5912,40936.0586,0.2937,1e+08,2247
-12015.3819,228253.9925,3631.8408,27.9119,287.0898,44398.9062,0.3445,1e+08,2248
-2015.3819,228253.9925,3674.6685,27.7976,290.4095,39135.7773,0.346,1e+08,2249
7984.6181,228253.9925,3711.821,27.6101,295.4587,32388.209,0.3433,1e+08,2250
17984.6181,228253.9925,3766.9453,27.404,291.1947,25703.7188,0.3198,1e+08,2251
27984.6181,228253.9925,3803.3679,27.2549,305.1938,18290.7871,0.2864,1e+08,2252
37984.6181,228253.9925,3835.8057,27.1166,287.4871,10425.0684,0.2465,1e+08,2253
47984.6181,228253.9925,3875.5974,27.0218,284.4783,3166.5962,0.1978,1e+08,2254
57984.6181,228253.9925,3928.76,26.9415,262.6208,1563.2208,0.1483,1e+08,2255
67984.6181,228253.9925,3930.5713,26.8826,272.8318,7518.4268,0.0949,1e+08,2256
77984.6181,228253.9925,3972.2903,26.859,278.783,14754.2314,0.0417,1e+08,2257
87984.6181,228253.9925,4028.6482,26.8586,310.0819,21757.707,0.0267,1e+08,2258
97984.6181,228253.9925,4100.0889,26.8105,299.876,28574.6074,0.0147,1e+08,2259
107984.6181,228253.9925,4147.8906,26.7479,306.1434,33525.543,0.0179,1e+08,2260
117984.6181,228253.9925,4174.6084,26.5597,342.2656,36884.9609,0.028,1e+08,2261
127984.6181,228253.9925,4203.2456,26.3607,351.7046,39430.0273,0.0329,1e+08,2262
-182015.3819,218253.9925,38.1579,24.9223,1155.1887,24048.6562,0.0076,1e+08,2263
-172015.3819,218253.9925,69.1818,25.1733,1180.0116,15577.2773,0.0022,1e+08,2264
-162015.3819,218253.9925,226.6515,25.3833,810.6909,7978.8345,0.0023,1e+08,2265
-152015.3819,218253.9925,1019.9941,25.5974,954.0328,2491.6421,0.0052,1e+08,2266
-142015.3819,218253.9925,1674.5471,25.8619,739.8715,734.0418,0.0057,1e+08,2267
-132015.3819,218253.9925,1942.9177,26.3283,711.437,406.9862,0.0033,1e+08,2268
-122015.3819,218253.9925,2085.478,26.8347,787.6799,495.7562,0.0034,1e+08,2269
-112015.3819,218253.9925,2273.759,27.3984,750.6397,1186.3381,0.0151,1e+08,2270
-102015.3819,218253.9925,2544.8384,27.8693,755.7766,1669.1865,0.0271,1e+08,2271
-92015.3819,218253.9925,2772.1187,28.2806,860.4986,2248.1604,0.0446,1e+08,2272
-82015.3819,218253.9925,2889.2625,28.3883,902.9477,2790.0408,0.0625,1e+08,2273
-72015.3819,218253.9925,3074.1191,28.4237,785.4399,3138.5586,0.1006,1e+08,2274
-62015.3819,218253.9925,3207.8774,28.2164,670.0109,4305.3975,0.148,1e+08,2275
-52015.3819,218253.9925,3319.7175,28.0325,425.9883,10262.1562,0.2021,1e+08,2276
-42015.3819,218253.9925,3442.4536,27.9374,361.2846,19132.9824,0.2648,1e+08,2277
-32015.3819,218253.9925,3553.2346,27.8816,325.7014,28620.5508,0.3158,1e+08,2278
-22015.3819,218253.9925,3649.9231,27.8848,275.7007,38339.3047,0.3109,1e+08,2279
-12015.3819,218253.9925,3702.9968,27.7846,260.4389,46590.1055,0.306,1e+08,2280
-2015.3819,218253.9925,3750.5715,27.6154,290.1454,46091.8359,0.2669,1e+08,2281
7984.6181,218253.9925,3764.6086,27.4241,319.4416,39687.8477,0.2249,1e+08,2282
17984.6181,218253.9925,3816.8904,27.2274,282.2761,32290.9902,0.1906,1e+08,2283
27984.6181,218253.9925,3862.2502,27.0817,293.0207,24258.584,0.16,1e+08,2284
37984.6181,218253.9925,3882.6768,26.9478,278.1051,16040.1328,0.1306,1e+08,2285
47984.6181,218253.9925,3924.1665,26.861,278.7934,8106.8301,0.103,1e+08,2286
57984.6181,218253.9925,3954.6321,26.7795,268.1412,2336.8967,0.0758,1e+08,2287
67984.6181,218253.9925,4014.103,26.7058,275.8239,2712.4082,0.0499,1e+08,2288
77984.6181,218253.9925,4024.3774,26.6689,306.2176,7875.0322,0.0241,1e+08,2289
87984.6181,218253.9925,4052.0874,26.6571,301.6643,14520.1875,0.0214,1e+08,2290
97984.6181,218253.9925,4125.7295,26.6206,293.9994,20319.6035,0.0207,1e+08,2291
107984.6181,218253.9925,4173.9419,26.5744,338.8288,24244.6367,0.0233,1e+08,2292
117984.6181,218253.9925,4202.5918,26.4026,372.5655,27355.8125,0.0271,1e+08,2293
127984.6181,218253.9925,4227.7764,26.2185,368.0784,30510.3574,0.0279,1e+08,2294
-182015.3819,208253.9925,40.9493,25.2397,1211.5275,19487.627,0.0093,1e+08,2295
-172015.3819,208253.9925,70.5298,25.6107,1206.1077,10506.9014,0.0025,1e+08,2296
-162015.3819,208253.9925,520.2818,25.9509,1002.6639,3610.0386,0.0023,1e+08,2297
-152015.3819,208253.9925,1288.7662,26.2246,876.7414,714.9816,0.0048,1e+08,2298
-142015.3819,208253.9925,1771.071,26.5255,756.4133,524.2689,0.0052,1e+08,2299
-132015.3819,208253.9925,1991.2845,26.9291,815.9203,767.5021,0.003,1e+08,2300
-122015.3819,208253.9925,2200.959,27.3822,838.9409,772.1113,0.0026,1e+08,2301
-112015.3819,208253.9925,2353.9858,27.9029,824.684,1715.2919,0.0099,1e+08,2302
-102015.3819,208253.9925,2528.1687,28.3076,866.0795,5377.3345,0.0173,1e+08,2303
-92015.3819,208253.9925,2713.6243,28.6411,880.8584,7230.3247,0.0374,1e+08,2304
-82015.3819,208253.9925,2903.0884,28.6413,672.0851,6147.1904,0.0581,1e+08,2305
-72015.3819,208253.9925,3064.5806,28.5657,557.603,5680.5107,0.1161,1e+08,2306
-62015.3819,208253.9925,3208.6653,28.3186,543.759,5463.0205,0.1916,1e+08,2307
-52015.3819,208253.9925,3350.5388,28.088,377.7212,10616.1553,0.2644,1e+08,2308
-42015.3819,208253.9925,3473.9749,27.9156,339.1281,19201.7871,0.3334,1e+08,2309
-32015.3819,208253.9925,3597.0134,27.7768,298.2592,28629.2344,0.3799,1e+08,2310
-22015.3819,208253.9925,3694.0068,27.6877,253.7832,38346.9648,0.3226,1e+08,2311
-12015.3819,208253.9925,3764.2402,27.5475,246.1451,47890.6758,0.2654,1e+08,2312
-2015.3819,208253.9925,3803.2346,27.3735,277.8462,52223.3164,0.1894,1e+08,2313
7984.6181,208253.9925,3836.3486,27.2073,300.8896,46837.1172,0.1119,1e+08,2314
17984.6181,208253.9925,3850.8574,27.0432,304.511,38654.1523,0.0681,1e+08,2315
27984.6181,208253.9925,3906.2588,26.9325,293.0691,30425.8301,0.0408,1e+08,2316
37984.6181,208253.9925,3952.3955,26.8277,272.5795,22732.9512,0.0217,1e+08,2317
47984.6181,208253.9925,3970.75,26.746,280.1406,16004.5605,0.0141,1e+08,2318
57984.6181,208253.9925,3994.9163,26.6616,270.1455,9849.6475,0.0077,1e+08,2319
67984.6181,208253.9925,4026.8948,26.573,297.5232,4069.8276,0.0075,1e+08,2320
77984.6181,208253.9925,4074.5518,26.5149,328.375,2663.1323,0.0073,1e+08,2321
87984.6181,208253.9925,4105.1636,26.4782,318.8435,6088.1401,0.0163,1e+08,2322
97984.6181,208253.9925,4153.8486,26.4307,306.4133,10378.5918,0.0262,1e+08,2323
107984.6181,208253.9925,4197.7295,26.3771,336.5683,13773.0908,0.0285,1e+08,2324
117984.6181,208253.9925,4234.2441,26.224,358.9133,16816.5195,0.0268,1e+08,2325
127984.6181,208253.9925,4252.7969,26.0598,364.2634,20101.5879,0.0243,1e+08,2326
-182015.3819,198253.9925,44.9728,25.4957,1254.6014,17873.1367,0.0099,1e+08,2327
-172015.3819,198253.9925,66.3418,26.0044,1260.9933,8546.166,0.0028,1e+08,2328
-162015.3819,198253.9925,685.5426,26.4902,1254.2952,2041.7502,0.0026,1e+08,2329
-152015.3819,198253.9925,1275.6577,26.8143,951.3884,404.75,0.0051,1e+08,2330
-142015.3819,198253.9925,1512.2488,27.1306,935.5637,1795.8004,0.0057,1e+08,2331
-132015.3819,198253.9925,1883.0087,27.429,1058.907,4010.4705,0.0041,1e+08,2332
-122015.3819,198253.9925,2176.28,27.794,1057.72,3335.4688,0.0042,1e+08,2333
-112015.3819,198253.9925,2437.1699,28.2433,967.4494,2287.8892,0.011,1e+08,2334
-102015.3819,198253.9925,2620.9619,28.5765,777.3636,7980.1753,0.0178,1e+08,2335
-92015.3819,198253.9925,2764.7432,28.8405,586.475,14443.0713,0.0449,1e+08,2336
-82015.3819,198253.9925,2936.105,28.7646,486.2871,14680.4746,0.0728,1e+08,2337
-72015.3819,198253.9925,3101.1011,28.6125,610.9898,14132.0244,0.1262,1e+08,2338
-62015.3819,198253.9925,3243.0889,28.336,576.4797,13450.4629,0.1912,1e+08,2339
-52015.3819,198253.9925,3398.271,28.0675,353.6544,16401.6152,0.2419,1e+08,2340
-42015.3819,198253.9925,3523.0574,27.8386,328.1269,23055.8789,0.2739,1e+08,2341
-32015.3819,198253.9925,3653.1003,27.6376,295.6183,31341.9805,0.2911,1e+08,2342
-22015.3819,198253.9925,3745.408,27.4771,259.2442,40390.2734,0.2418,1e+08,2343
-12015.3819,198253.9925,3823.1699,27.3081,249.2772,49827.043,0.1926,1e+08,2344
-2015.3819,198253.9925,3856.6123,27.1337,239.9055,56205.9375,0.1378,1e+08,2345
7984.6181,198253.9925,3892.2427,26.9931,268.5197,51985.2109,0.0826,1e+08,2346
17984.6181,198253.9925,3911.7468,26.861,290.0666,43702.5234,0.0505,1e+08,2347
27984.6181,198253.9925,3946.697,26.7846,282.4255,36093.4727,0.0298,1e+08,2348
37984.6181,198253.9925,4019.2649,26.7088,278.4505,29391.2617,0.0154,1e+08,2349
47984.6181,198253.9925,4040.7261,26.6334,271.8421,23245.6582,0.0098,1e+08,2350
57984.6181,198253.9925,4047.093,26.5503,281.9902,16446.2656,0.0053,1e+08,2351
67984.6181,198253.9925,4070.459,26.4551,302.3376,8877.4072,0.0062,1e+08,2352
77984.6181,198253.9925,4073.9082,26.386,305.9289,3273.0007,0.0072,1e+08,2353
87984.6181,198253.9925,4123.8789,26.3359,321.3686,1383.9868,0.0167,1e+08,2354
97984.6181,198253.9925,4172.1689,26.2774,306.8,2638.5002,0.0271,1e+08,2355
107984.6181,198253.9925,4220.6851,26.2154,314.1669,5130.2627,0.0305,1e+08,2356
117984.6181,198253.9925,4255.5859,26.0712,306.1234,8123.1118,0.03,1e+08,2357
127984.6181,198253.9925,4286.1367,25.9176,331.4317,11416.0088,0.0286,1e+08,2358
-182015.3819,188253.9925,44.3873,25.6568,1303.5986,19910.5645,0.0104,1e+08,2359
-172015.3819,188253.9925,58.518,26.3262,1239.9127,10571.79,0.003,1e+08,2360
-162015.3819,188253.9925,452.0237,26.9788,1224.519,3066.0408,0.0029,1e+08,2361
-152015.3819,188253.9925,1460.1005,27.3323,1113.9796,561.5861,0.0054,1e+08,2362
-142015.3819,188253.9925,1875.7769,27.6187,1101.5341,1063.108,0.0063,1e+08,2363
-132015.3819,188253.9925,2024.6735,27.7128,1164.1322,3835.0767,0.0053,1e+08,2364
-122015.3819,188253.9925,2266.9143,27.8918,1011.8937,6709.4014,0.0059,1e+08,2365
-112015.3819,188253.9925,2500.533,28.1741,810.8461,8201.8984,0.0121,1e+08,2366
-102015.3819,188253.9925,2705.8008,28.3904,571.8282,12678.3809,0.0183,1e+08,2367
-92015.3819,188253.9925,2833.4536,28.5696,583.5192,19785.2637,0.0525,1e+08,2368
-82015.3819,188253.9925,2975.0916,28.4775,583.2338,23542.666,0.0875,1e+08,2369
-72015.3819,188253.9925,3123.5679,28.3269,694.312,23641.7559,0.1361,1e+08,2370
-62015.3819,188253.9925,3285.4055,28.0432,440.6971,23026.1934,0.1908,1e+08,2371
-52015.3819,188253.9925,3435.3042,27.7738,342.5448,24905.8672,0.219,1e+08,2372
-42015.3819,188253.9925,3569.2788,27.5651,324.6772,29850.7559,0.2141,1e+08,2373
-32015.3819,188253.9925,3697.5103,27.3773,281.0984,36731.1562,0.2023,1e+08,2374
-22015.3819,188253.9925,3786.5498,27.2194,262.6197,44692.793,0.1611,1e+08,2375
-12015.3819,188253.9925,3860.6184,27.0606,251.3498,53399.7461,0.1199,1e+08,2376
-2015.3819,188253.9925,3908.0381,26.9014,263.393,60194.0273,0.0862,1e+08,2377
7984.6181,188253.9925,3949.9561,26.7877,285.6051,57279.5117,0.0533,1e+08,2378
17984.6181,188253.9925,3978.9436,26.6856,299.8361,49859.0117,0.0329,1e+08,2379
27984.6181,188253.9925,3993.8931,26.6416,272.162,43123.4805,0.0188,1e+08,2380
37984.6181,188253.9925,4047.2046,26.5941,276.6633,36868.7539,0.009,1e+08,2381
47984.6181,188253.9925,4092.7788,26.5286,282.7787,30079.2168,0.0055,1e+08,2382
57984.6181,188253.9925,4102.4146,26.4595,284.205,22411.0352,0.0029,1e+08,2383
67984.6181,188253.9925,4105.8311,26.3843,284.7211,15859.7373,0.005,1e+08,2384
77984.6181,188253.9925,4122.8423,26.3363,286.1961,10321.5625,0.007,1e+08,2385
87984.6181,188253.9925,4147.5586,26.3086,286.6417,6469.2578,0.0171,1e+08,2386
97984.6181,188253.9925,4181.2837,26.2384,298.0818,3280.3379,0.0281,1e+08,2387
107984.6181,188253.9925,4215.166,26.1541,297.5315,1396.2305,0.0325,1e+08,2388
117984.6181,188253.9925,4258.3467,25.9862,284.3427,1417.0616,0.0332,1e+08,2389
127984.6181,188253.9925,4294.9683,25.8152,341.561,3174.5479,0.0328,1e+08,2390
-192015.3819,178253.9925,35.1458,25.1657,1342.5238,30358.1621,0.018,1e+08,2391
-182015.3819,178253.9925,42.5239,25.8354,1348.532,20734.2559,0.011,1e+08,2392
-172015.3819,178253.9925,51.5946,26.6416,1245.5511,11093.7266,0.0041,1e+08,2393
-162015.3819,178253.9925,223.4585,27.4315,1165.1431,3446.0493,0.0036,1e+08,2394
-152015.3819,178253.9925,1544.416,27.8127,1030.4747,578.6768,0.0053,1e+08,2395
-142015.3819,178253.9925,2014.8245,28.0685,910.8528,372.8884,0.0066,1e+08,2396
-132015.3819,178253.9925,2246.0127,27.9809,814.0545,594.4958,0.0074,1e+08,2397
-122015.3819,178253.9925,2433.6963,27.9875,838.5942,1862.911,0.0094,1e+08,2398
-112015.3819,178253.9925,2600.7922,28.1068,828.858,4810.4541,0.0159,1e+08,2399
-102015.3819,178253.9925,2771.6267,28.207,615.045,10308.168,0.0223,1e+08,2400
-92015.3819,178253.9925,2915.4932,28.299,665.7391,18445.6309,0.0592,1e+08,2401
-82015.3819,178253.9925,3037.4661,28.191,602.0198,26858.1152,0.0972,1e+08,2402
-72015.3819,178253.9925,3148.9314,28.0412,437.3635,32018.5664,0.1382,1e+08,2403
-62015.3819,178253.9925,3293.8606,27.7504,351.2086,32997.4102,0.1806,1e+08,2404
-52015.3819,178253.9925,3449.4636,27.4803,340.3557,34369.6484,0.1896,1e+08,2405
-42015.3819,178253.9925,3601.7947,27.2917,313.3262,38157.1367,0.1582,1e+08,2406
-32015.3819,178253.9925,3721.9114,27.117,271.4532,43858.5117,0.1269,1e+08,2407
-22015.3819,178253.9925,3821.2979,26.9617,258.82,50799.9453,0.0961,1e+08,2408
-12015.3819,178253.9925,3901.1504,26.8132,257.6268,58640.3789,0.0653,1e+08,2409
-2015.3819,178253.9925,3951.9031,26.669,271.175,65433.5508,0.051,1e+08,2410
7984.6181,178253.9925,3990.3855,26.5824,286.8731,63762.5391,0.038,1e+08,2411
17984.6181,178253.9925,4038.1035,26.5103,307.2725,57191.5391,0.0273,1e+08,2412
27984.6181,178253.9925,4062.6465,26.4984,246.8672,50804.2383,0.0177,1e+08,2413
37984.6181,178253.9925,4091.9336,26.4791,271.211,43981.6523,0.0105,1e+08,2414
47984.6181,178253.9925,4141.8804,26.4238,281.0309,36580.9492,0.0068,1e+08,2415
57984.6181,178253.9925,4158.9302,26.3684,285.9791,29788.5293,0.0041,1e+08,2416
67984.6181,178253.9925,4166.3774,26.3131,277.2189,23904.8809,0.0074,1e+08,2417
77984.6181,178253.9925,4172.1426,26.2856,270.1761,19154.0977,0.0108,1e+08,2418
87984.6181,178253.9925,4181.9204,26.2796,263.56,15688.4287,0.0225,1e+08,2419
97984.6181,178253.9925,4207.6641,26.1984,278.726,12229.5879,0.0354,1e+08,2420
107984.6181,178253.9925,4240.646,26.0911,274.0392,8771.0605,0.0421,1e+08,2421
117984.6181,178253.9925,4261.5464,25.9015,293.383,5867.3047,0.0449,1e+08,2422
127984.6181,178253.9925,4276.6973,25.7151,299.8723,3814.3467,0.0467,1e+08,2423
-192015.3819,168253.9925,34.7181,25.395,1370.6458,27450.543,0.0171,1e+08,2424
-182015.3819,168253.9925,40.4364,26.0889,1282.2075,18655.918,0.0117,1e+08,2425
-172015.3819,168253.9925,46.6285,26.8906,1171.4918,9946.0508,0.0062,1e+08,2426
-162015.3819,168253.9925,370.8716,27.6613,1184.5865,3091.0535,0.0047,1e+08,2427
-152015.3819,168253.9925,1640.2789,28.0247,1044.6075,638.9799,0.0044,1e+08,2428
-142015.3819,168253.9925,2167.7241,28.2556,768.8062,772.8407,0.0066,1e+08,2429
-132015.3819,168253.9925,2422.1553,28.1508,832.1125,688.0752,0.0111,1e+08,2430
-122015.3819,168253.9925,2537.4355,28.1052,836.1017,1398.7091,0.0165,1e+08,2431
-112015.3819,168253.9925,2700.0896,28.1275,737.2742,2364.2847,0.0251,1e+08,2432
-102015.3819,168253.9925,2825.0476,28.1173,622.4773,7122.0957,0.0336,1e+08,2433
-92015.3819,168253.9925,2964.886,28.0924,589.3408,16286.332,0.0634,1e+08,2434
-82015.3819,168253.9925,3103.3723,27.9395,470.0128,25773.0664,0.0939,1e+08,2435
-72015.3819,168253.9925,3204.5774,27.7604,343.2396,34629.9102,0.1198,1e+08,2436
-62015.3819,168253.9925,3314.8843,27.4772,320.4852,40604.3789,0.1442,1e+08,2437
-52015.3819,168253.9925,3453.0251,27.2138,292.7696,43677.5938,0.1436,1e+08,2438
-42015.3819,168253.9925,3617.2268,27.0255,276.6945,47042.6289,0.1136,1e+08,2439
-32015.3819,168253.9925,3739.5847,26.8647,259.7557,51816.3398,0.0867,1e+08,2440
-22015.3819,168253.9925,3848.5535,26.7418,255.0108,57845.1758,0.0726,1e+08,2441
-12015.3819,168253.9925,3933.8379,26.6242,255.8587,64853.6484,0.0585,1e+08,2442
-2015.3819,168253.9925,4006.3669,26.5101,264.0321,71437.6094,0.0582,1e+08,2443
7984.6181,168253.9925,4020.5146,26.4375,279.6719,70881.3438,0.059,1e+08,2444
17984.6181,168253.9925,4084.1323,26.3754,279.011,64874.8594,0.0523,1e+08,2445
27984.6181,168253.9925,4123.1123,26.366,265.3089,57988.2461,0.0418,1e+08,2446
37984.6181,168253.9925,4153.7188,26.3516,273.2608,50688.6602,0.0316,1e+08,2447
47984.6181,168253.9925,4185.8496,26.3112,280.5156,43872.3438,0.0217,1e+08,2448
57984.6181,168253.9925,4205.1177,26.269,289.4436,37748.0195,0.014,1e+08,2449
67984.6181,168253.9925,4221.0527,26.2236,281.2916,32285.7109,0.0189,1e+08,2450
77984.6181,168253.9925,4219.3311,26.1892,267.1445,28432.8125,0.0238,1e+08,2451
87984.6181,168253.9925,4218.0098,26.1633,266.4631,25000.1211,0.04,1e+08,2452
97984.6181,168253.9925,4244.8604,26.0781,282.4751,21616.3184,0.0579,1e+08,2453
107984.6181,168253.9925,4261.3223,25.9709,290.0188,18067.2832,0.0682,1e+08,2454
117984.6181,168253.9925,4275.793,25.8104,303.1483,15241.5518,0.0736,1e+08,2455
127984.6181,168253.9925,4305.5615,25.6502,313.1967,12715.4824,0.0782,1e+08,2456
-192015.3819,158253.9925,30.592,25.6254,1395.6268,23021.6836,0.0164,1e+08,2457
-182015.3819,158253.9925,37.1229,26.3434,1223.4506,14247.2695,0.0124,1e+08,2458
-172015.3819,158253.9925,61.6206,27.1391,946.3687,6990.1475,0.0084,1e+08,2459
-162015.3819,158253.9925,770.3602,27.8905,930.4468,3470.2927,0.0058,1e+08,2460
-152015.3819,158253.9925,1891.0933,28.2362,1121.4169,829.4166,0.0035,1e+08,2461
-142015.3819,158253.9925,2243.3564,28.4422,850.1176,2072.0259,0.0067,1e+08,2462
-132015.3819,158253.9925,2438.5535,28.3201,971.6004,2642.6733,0.0149,1e+08,2463
-122015.3819,158253.9925,2653.3589,28.2203,775.3496,1011.6862,0.0236,1e+08,2464
-112015.3819,158253.9925,2813.0728,28.1459,569.91,2860.9365,0.0343,1e+08,2465
-102015.3819,158253.9925,2949.2048,28.025,479.3475,7710.2759,0.045,1e+08,2466
-92015.3819,158253.9925,3068.6257,27.8836,430.9959,15084.0088,0.0676,1e+08,2467
-82015.3819,158253.9925,3166.5894,27.6875,352.6559,22872.9805,0.0905,1e+08,2468
-72015.3819,158253.9925,3306.4543,27.4798,304.2432,31181.3262,0.1012,1e+08,2469
-62015.3819,158253.9925,3380.8479,27.2043,279.7243,39669.9961,0.1075,1e+08,2470
